word,pos_primary,has_hanja,is_bound_morpheme,syllable_count,level
제외하다,동사,True,False,4,고급
제의,명사,True,False,2,고급
제의하다,동사,True,False,4,고급
제일,명사,True,False,2,초급
제자,명사,True,False,2,고급
제자리,명사,False,False,3,고급
제작,명사,True,False,2,고급
제작하다,동사,True,False,4,고급
제주도,고유 명사,True,False,3,초급
제출,명사,True,False,2,고급
제출하다,동사,True,False,4,중급
제품,명사,True,False,2,중급
제한,명사,True,False,2,중급
제한되다,동사,True,False,4,고급
제한하다,동사,True,False,4,고급
조,의존명사,True,False,1,고급
조각,명사,False,False,2,고급
조각,명사,True,False,2,중급
조개,명사,False,False,2,고급
조건,명사,True,False,2,중급
조그마하다,형용사,False,False,5,고급
조그맣다,형용사,False,False,4,중급
조금,명사,False,False,2,초급
조금씩,부사,False,False,3,중급
조기,명사,True,False,2,고급
조깅,명사,False,False,2,고급
조르다,동사,False,False,3,고급
조명,명사,True,False,2,고급
조미료,명사,True,False,3,고급
조사,명사,True,False,2,중급
조사하다,동사,True,False,4,중급
조상,명사,True,False,2,중급
조선,고유 명사,True,False,2,고급
조심스럽다,형용사,True,False,5,중급
조심하다,동사,True,False,4,중급
조용하다,형용사,False,False,4,초급
조용히,부사,False,False,3,중급
조절,명사,True,False,2,고급
조절하다,동사,True,False,4,고급
조정,명사,True,False,2,고급
조정하다,동사,True,False,4,고급
조직,명사,True,False,2,고급
조카,명사,False,False,2,중급
조화되다,동사,True,False,4,고급
존경하다,동사,True,False,4,고급
존댓말,명사,True,False,3,중급
존재,명사,True,False,2,고급
존재하다,동사,True,False,4,고급
존중하다,동사,True,False,4,고급
졸다,동사,False,False,2,중급
졸리다,동사,False,False,3,고급
졸업,명사,True,False,2,초급
졸업생,명사,True,False,3,중급
졸업하다,동사,True,False,4,초급
졸음,명사,False,False,2,고급
좀,부사,False,False,1,초급
좁다,형용사,False,False,2,중급
좁히다,동사,False,False,3,고급
종,명사,True,False,1,중급
종,명사,True,False,1,고급
종교,명사,True,False,2,중급
종교적,명사,True,False,3,고급
종로,고유 명사,True,False,2,중급
종류,명사,True,False,2,중급
종소리,명사,True,False,3,고급
종업원,명사,True,False,3,중급
종이,명사,False,False,2,초급
종이컵,명사,False,False,3,중급
종일,명사,True,False,2,중급
종종,부사,True,False,2,고급
종합,명사,True,False,2,중급
종합하다,동사,True,False,4,고급
좋다,형용사,False,False,2,초급
좋아,감탄사,False,False,2,고급
좋아지다,동사,False,False,4,중급
좋아하다,동사,False,False,4,초급
좌석,명사,True,False,2,중급
좌우,명사,True,False,2,고급
죄,명사,True,False,1,고급
죄송하다,형용사,True,False,4,초급
죄인,명사,True,False,2,고급
주,관형사,True,False,1,고급
주,명사,True,False,1,초급
주거,명사,True,False,2,고급
주고받다,동사,False,False,4,고급
주관적,명사,True,False,3,고급
주년,의존명사,True,False,2,고급
주다,동사,False,False,2,초급
주로,부사,True,False,2,중급
주름,명사,False,False,2,고급
주름살,명사,False,False,3,고급
주말,명사,True,False,2,초급
주머니,명사,False,False,3,중급
주먹,명사,False,False,2,중급
주무시다,동사,False,False,4,중급
주문,명사,True,False,2,고급
주문하다,동사,True,False,4,중급
주민,명사,True,False,2,고급
주방,명사,True,False,2,고급
주변,명사,True,False,2,중급
주부,명사,True,False,2,중급
주사,명사,True,False,2,중급
주소,명사,True,False,2,초급
주스,명사,False,False,2,초급
주식,명사,True,False,2,고급
주어지다,동사,False,False,4,고급
주요,명사,True,False,2,중급
주요하다,형용사,True,False,4,고급
주위,명사,True,False,2,중급
주의,명사,True,False,2,고급
주의하다,동사,True,False,4,고급
주인,명사,True,False,2,초급
주인공,명사,True,False,3,중급
주일,의존명사,True,False,2,고급
주장,명사,True,False,2,고급
주장하다,동사,True,False,4,중급
주저앉다,동사,False,False,4,고급
주전자,명사,True,False,3,고급
주제,명사,True,False,2,중급
주차,명사,True,False,2,중급
주차장,명사,True,False,3,중급
주차하다,동사,True,False,4,중급
주택,명사,True,False,2,중급
주한,명사,True,False,2,고급
죽,부사,False,False,1,고급
죽,명사,True,False,1,중급
죽다,동사,False,False,2,초급
죽다,보조 용언,False,False,2,중급
죽음,명사,False,False,2,중급
죽이다,동사,False,False,3,중급
준비,명사,True,False,2,초급
준비되다,동사,True,False,4,중급
준비물,명사,True,False,3,중급
준비하다,동사,True,False,4,초급
줄,명사,False,False,1,중급
줄거리,명사,False,False,3,고급
줄곧,부사,False,False,2,고급
줄기,명사,False,False,2,중급
줄다,동사,False,False,2,중급
줄무늬,명사,False,False,3,중급
줄어들다,동사,False,False,4,고급
줄이다,동사,False,False,3,중급
줍다,동사,False,False,2,중급
중,의존명사,True,False,1,중급
중간,명사,True,False,2,중급
중계방송,명사,True,False,4,고급
중국,고유 명사,True,False,2,초급
중국어,명사,True,False,3,초급
중국집,명사,True,False,3,중급
중년,명사,True,False,2,고급
중단,명사,True,False,2,고급
중단되다,동사,True,False,4,고급
중단하다,동사,True,False,4,고급
중대하다,형용사,True,False,4,고급
중독,명사,True,False,2,고급
중반,명사,True,False,2,고급
중부,명사,True,False,2,고급
중세,명사,True,False,2,고급
중소기업,명사,True,False,4,고급
중순,명사,True,False,2,고급
중식,명사,True,False,2,고급
중심,명사,True,False,2,중급
중심지,명사,True,False,3,고급
중앙,명사,True,False,2,고급
중얼거리다,동사,False,False,5,고급
중요,명사,True,False,2,중급
중요성,명사,True,False,3,중급
중요시하다,동사,True,False,5,고급
중요하다,형용사,True,False,4,초급
중학교,명사,True,False,3,초급
중학생,명사,True,False,3,초급
쥐,명사,False,False,1,중급
쥐다,동사,False,False,2,중급
즉,부사,True,False,1,중급
즉석,명사,True,False,2,고급
즉시,명사,True,False,2,중급
즐거움,명사,False,False,3,중급
즐거워하다,동사,False,False,5,중급
즐겁다,형용사,False,False,3,초급
즐기다,동사,False,False,3,중급
증가,명사,True,False,2,고급
증가하다,동사,True,False,4,고급
증거,명사,True,False,2,고급
증권,명사,True,False,2,고급
증권사,명사,True,False,3,고급
증명하다,동사,True,False,4,고급
증상,명사,True,False,2,중급
증세,명사,True,False,2,중급
지,의존명사,False,False,1,중급
지각,명사,True,False,2,고급
지갑,명사,True,False,2,초급
지겹다,형용사,False,False,3,고급
지경,의존명사,True,False,2,고급
지구,명사,True,False,2,중급
지극히,부사,True,False,3,고급
지금,명사,True,False,2,초급
지금껏,부사,True,False,3,고급
지급,명사,True,False,2,고급
지급하다,동사,True,False,4,고급
지나가다,동사,False,False,4,중급
지나다,동사,False,False,3,중급
지나치다,동사,False,False,4,고급
지나치다,형용사,False,False,4,중급
지난날,명사,False,False,3,고급
지난달,명사,False,False,3,초급
지난번,명사,True,False,3,중급
지난주,명사,True,False,3,초급
지난해,명사,False,False,3,중급
지내다,동사,False,False,3,초급
지능,명사,True,False,2,고급
지니다,동사,False,False,3,고급
지다,동사,False,False,2,중급
지다,동사,False,False,2,고급
지대,명사,True,False,2,고급
지도,명사,True,False,2,초급
지도,명사,True,False,2,고급
지도자,명사,True,False,3,고급
지도하다,동사,True,False,4,고급
지루하다,형용사,False,False,4,고급
지르다,동사,False,False,3,중급
지름길,명사,False,False,3,고급
지리산,고유 명사,True,False,3,고급
지방,명사,True,False,2,중급
지방,명사,True,False,2,고급
지배하다,동사,True,False,4,고급
지불하다,동사,True,False,4,고급
지붕,명사,False,False,2,중급
지속되다,동사,True,False,4,고급
지속적,명사,True,False,3,고급
지시,명사,True,False,2,고급
지시하다,동사,True,False,4,고급
지식,명사,True,False,2,고급
지식인,명사,True,False,3,고급
지역,명사,True,False,2,중급
지우개,명사,False,False,3,초급
지우다,동사,False,False,3,초급
지우다,동사,False,False,3,고급
지워지다,동사,False,False,4,고급
지원,명사,True,False,2,고급
지원하다,동사,True,False,4,고급
지위,명사,True,False,2,고급
지저분하다,형용사,False,False,5,고급
지적,명사,True,False,2,고급
지적되다,동사,True,False,4,고급
지적하다,동사,True,False,4,고급
지점,명사,True,False,2,고급
지점,명사,True,False,2,중급
지지,명사,True,False,2,고급
지진,명사,True,False,2,고급
지출,명사,True,False,2,고급
지치다,동사,False,False,3,중급
지켜보다,동사,False,False,4,고급
지키다,동사,False,False,3,중급
지폐,명사,True,False,2,고급
지하,명사,True,False,2,초급
지하도,명사,True,False,3,중급
지하철,명사,True,False,3,초급
지혜,명사,True,False,2,고급
직선,명사,True,False,2,고급
직업,명사,True,False,2,중급
직원,명사,True,False,2,중급
직장,명사,True,False,2,중급
직장인,명사,True,False,3,고급
직전,명사,True,False,2,고급
직접,명사,True,False,2,중급
직접적,명사,True,False,3,고급
직후,명사,True,False,2,고급
진급,명사,True,False,2,고급
진단,명사,True,False,2,고급
진단하다,동사,True,False,4,고급
진달래,명사,False,False,3,중급
진동,명사,True,False,2,고급
진로,명사,True,False,2,고급
진료,명사,True,False,2,고급
진리,명사,True,False,2,고급
진실,명사,True,False,2,고급
진실로,부사,True,False,3,고급
진실하다,형용사,True,False,4,고급
진심,명사,True,False,2,고급
진지하다,형용사,True,False,4,고급
진짜,명사,True,False,2,중급
진찰,명사,True,False,2,고급
진출,명사,True,False,2,중급
진출하다,동사,True,False,4,고급
진통,명사,True,False,2,고급
진하다,형용사,True,False,3,중급
진행,명사,True,False,2,고급
진행되다,동사,True,False,4,중급
진행자,명사,True,False,3,고급
진행하다,동사,True,False,4,중급
질,명사,True,False,1,중급
질문,명사,True,False,2,초급
질문하다,동사,True,False,4,초급
질병,명사,True,False,2,고급
질서,명사,True,False,2,중급
질적,명사,True,False,2,고급
짐,명사,False,False,1,중급
짐작,명사,True,False,2,고급
짐작하다,동사,True,False,4,고급
집,명사,False,False,1,초급
집다,동사,False,False,2,중급
집단,명사,True,False,2,고급
집단적,명사,True,False,3,고급
집안,명사,False,False,2,중급
집안일,명사,False,False,3,고급
집어넣다,동사,False,False,4,고급
집중,명사,True,False,2,중급
집중되다,동사,True,False,4,고급
집중적,명사,True,False,3,고급
집중하다,동사,True,False,4,고급
짓,명사,False,False,1,중급
짓다,동사,False,False,2,중급
짙다,형용사,False,False,2,중급
짚다,동사,False,False,2,고급
짜다,동사,False,False,2,고급
짜다,형용사,False,False,2,초급
짜증,명사,False,False,2,중급
짜증스럽다,형용사,False,False,5,고급
짝,명사,False,False,1,고급
짧다,형용사,False,False,2,초급
짧아지다,동사,False,False,4,중급
쩔쩔매다,동사,False,False,4,고급
쪽,명사,False,False,1,중급
쪽,의존명사,False,False,1,고급
쪽,의존명사,False,False,1,초급
쫓겨나다,동사,False,False,4,고급
쫓기다,동사,False,False,3,고급
쫓다,동사,False,False,2,고급
쭉,부사,False,False,1,고급
찌개,명사,False,False,2,초급
찌꺼기,명사,False,False,3,고급
찌다,동사,False,False,2,중급
찌다,동사,False,False,2,고급
찌르다,동사,False,False,3,중급
찍다,동사,False,False,2,초급
찍히다,동사,False,False,3,고급
찢다,동사,False,False,2,고급
찢어지다,동사,False,False,4,고급
차,의존명사,True,False,1,고급
차,명사,True,False,1,초급
차갑다,형용사,False,False,3,중급
차남,명사,True,False,2,중급
차다,동사,False,False,2,고급
차다,동사,False,False,2,중급
차라리,부사,False,False,3,고급
차량,명사,True,False,2,고급
차례,명사,True,False,2,중급
차리다,동사,False,False,3,중급
차림,명사,False,False,2,고급
차마,부사,False,False,2,고급
차별,명사,True,False,2,고급
차선,명사,True,False,2,고급
차이,명사,True,False,2,중급
차이점,명사,True,False,3,고급
차차,부사,True,False,2,고급
차창,명사,True,False,2,고급
차츰,부사,False,False,2,고급
착각,명사,True,False,2,고급
착각하다,동사,True,False,4,고급
착하다,형용사,False,False,3,중급
찬물,명사,False,False,2,중급
찬성,명사,True,False,2,고급
찬성하다,동사,True,False,4,고급
참,감탄사,False,False,1,중급
참,부사,False,False,1,초급
참,의존명사,False,False,1,고급
참가,명사,True,False,2,고급
참가하다,동사,True,False,4,중급
참고하다,동사,True,False,4,고급
참기름,명사,False,False,3,중급
참다,동사,False,False,2,중급
참되다,형용사,False,False,3,고급
참새,명사,False,False,2,고급
참석,명사,True,False,2,고급
참석자,명사,True,False,3,고급
참석하다,동사,True,False,4,중급
참여,명사,True,False,2,고급
참여하다,동사,True,False,4,고급
참외,명사,False,False,2,고급
참으로,부사,False,False,3,고급
참조,명사,True,False,2,고급
찻잔,명사,True,False,2,중급
창,명사,True,False,1,고급
창가,명사,True,False,2,고급
창고,명사,True,False,2,중급
창구,명사,True,False,2,고급
창문,명사,True,False,2,초급
창밖,명사,True,False,2,중급
창작,명사,True,False,2,고급
창조,명사,True,False,2,고급
창조적,명사,True,False,3,고급
창조하다,동사,True,False,4,고급
창피하다,형용사,True,False,4,고급
찾다,동사,False,False,2,초급
찾아가다,동사,False,False,4,중급
찾아내다,동사,False,False,4,중급
찾아다니다,동사,False,False,5,고급
찾아보다,동사,False,False,4,중급
찾아오다,동사,False,False,4,중급
채,의존명사,False,False,1,고급
채널,명사,False,False,2,중급
채소,명사,True,False,2,중급
채우다,동사,False,False,3,중급
채점,명사,True,False,2,고급
책,명사,True,False,1,초급
책가방,명사,True,False,3,중급
책방,명사,True,False,2,중급
책상,명사,True,False,2,초급
책임,명사,True,False,2,중급
책임감,명사,True,False,3,고급
책임자,명사,True,False,3,중급
책임지다,동사,False,False,4,고급
챔피언,명사,False,False,3,중급
챙기다,동사,False,False,3,중급
처녀,명사,True,False,2,고급
처리,명사,True,False,2,고급
처벌,명사,True,False,2,고급
처음,명사,False,False,2,초급
처지,명사,True,False,2,고급
척,의존명사,False,False,1,고급
척하다,보조 용언,False,False,3,고급
천,명사,False,False,1,고급
천,관형사,True,False,1,초급
천국,명사,True,False,2,고급
천둥,명사,False,False,2,고급
천장,명사,True,False,2,고급
천재,명사,True,False,2,고급
천천히,부사,False,False,3,초급
철,명사,False,False,1,중급
철,명사,False,False,1,고급
철도,명사,True,False,2,고급
철저하다,형용사,True,False,4,고급
철저히,부사,True,False,3,고급
철학,명사,True,False,2,고급
철학자,명사,True,False,3,고급
철학적,명사,True,False,3,고급
첫,관형사,False,False,1,중급
첫날,명사,False,False,2,중급
첫째,관형사,False,False,2,초급
청년,명사,True,False,2,중급
청바지,명사,True,False,3,초급
청소,명사,True,False,2,초급
청소기,명사,True,False,3,중급
청소년,명사,True,False,3,중급
청소하다,동사,True,False,4,초급
청춘,명사,True,False,2,고급
청하다,동사,True,False,3,고급
체계적,명사,True,False,3,고급
체력,명사,True,False,2,고급
체온,명사,True,False,2,고급
체육,명사,True,False,2,중급
체육관,명사,True,False,3,고급
체조,명사,True,False,2,고급
체중,명사,True,False,2,중급
체하다,보조 용언,False,False,3,고급
체험,명사,True,False,2,고급
체험하다,동사,True,False,4,고급
쳐다보다,동사,False,False,4,중급
초,의존명사,True,False,1,중급
초기,명사,True,False,2,고급
초대,명사,True,False,2,고급
초대,명사,True,False,2,초급
초대하다,동사,True,False,4,초급
초등학교,명사,True,False,4,초급
초등학생,명사,True,False,4,고급
초록색,명사,True,False,3,중급
초반,명사,True,False,2,고급
초밥,명사,True,False,2,중급
초보,명사,True,False,2,중급
초보자,명사,True,False,3,중급
초상화,명사,True,False,3,고급
초순,명사,True,False,2,고급
초여름,명사,True,False,3,고급
초원,명사,True,False,2,고급
초저녁,명사,True,False,3,고급
초점,명사,True,False,2,고급
초조하다,형용사,True,False,4,고급
초청,명사,True,False,2,고급
초청장,명사,True,False,3,중급
초청하다,동사,True,False,4,고급
초콜릿,명사,False,False,3,초급
촌스럽다,형용사,True,False,4,고급
촛불,명사,False,False,2,고급
총,명사,True,False,1,고급
총각,명사,True,False,2,고급
총리,명사,True,False,2,고급
총장,명사,True,False,2,중급
촬영,명사,True,False,2,중급
최고,명사,True,False,2,중급
최고급,명사,True,False,3,고급
최근,명사,True,False,2,중급
최대,명사,True,False,2,중급
최대한,명사,True,False,3,고급
최상,명사,True,False,2,고급
최선,명사,True,False,2,중급
최소,명사,True,False,2,고급
최소한,명사,True,False,3,중급
최신,명사,True,False,2,고급
최악,명사,True,False,2,고급
최저,명사,True,False,2,고급
최종,명사,True,False,2,고급
최초,명사,True,False,2,중급
최후,명사,True,False,2,고급
추가,명사,True,False,2,고급
추가되다,동사,True,False,4,고급
추가하다,동사,True,False,4,고급
추다,동사,False,False,2,초급
추석,명사,True,False,2,고급
추억,명사,True,False,2,중급
추위,명사,False,False,2,중급
추진,명사,True,False,2,고급
추진하다,동사,True,False,4,고급
추천,명사,True,False,2,고급
추천하다,동사,True,False,4,고급
추측,명사,True,False,2,고급
축구,명사,True,False,2,초급
축구공,명사,True,False,3,중급
축구장,명사,True,False,3,고급
축소,명사,True,False,2,고급
축제,명사,True,False,2,중급
축하,명사,True,False,2,중급
축하하다,동사,True,False,4,초급
출구,명사,True,False,2,중급
출국,명사,True,False,2,고급
출근,명사,True,False,2,중급
출근하다,동사,True,False,4,중급
출발,명사,True,False,2,중급
출발점,명사,True,False,3,고급
출발하다,동사,True,False,4,초급
출산,명사,True,False,2,고급
출석하다,동사,True,False,4,고급
출신,명사,True,False,2,고급
출연,명사,True,False,2,고급
출연하다,동사,True,False,4,중급
출입,명사,True,False,2,중급
출입국,명사,True,False,3,고급
출입문,명사,True,False,3,중급
출장,명사,True,False,2,중급
출퇴근,명사,True,False,3,고급
출판,명사,True,False,2,고급
출판사,명사,True,False,3,고급
출현하다,동사,True,False,4,고급
춤,명사,False,False,1,초급
춤추다,동사,False,False,3,초급
춥다,형용사,False,False,2,초급
충격,명사,True,False,2,중급
충격적,명사,True,False,3,고급
충고,명사,True,False,2,고급
충돌,명사,True,False,2,고급
충돌하다,동사,True,False,4,고급
충분하다,형용사,True,False,4,중급
충분히,부사,True,False,3,중급
충청도,고유 명사,True,False,3,중급
취미,명사,True,False,2,초급
취소,명사,True,False,2,중급
취소하다,동사,True,False,4,중급
취업,명사,True,False,2,고급
취재,명사,True,False,2,고급
취직,명사,True,False,2,중급
취하다,동사,True,False,3,중급
취향,명사,True,False,2,고급
층,명사,True,False,1,초급
치과,명사,True,False,2,중급
치다,동사,False,False,2,고급
치다,동사,False,False,2,초급
치료,명사,True,False,2,중급
치료법,명사,True,False,3,고급
치료하다,동사,True,False,4,중급
치르다,동사,False,False,3,고급
치마,명사,False,False,2,초급
치아,명사,True,False,2,고급
치약,명사,True,False,2,초급
치우다,동사,False,False,3,중급
치우다,보조 용언,False,False,3,고급
치즈,명사,False,False,2,중급
친구,명사,True,False,2,초급
친절,명사,True,False,2,중급
친절하다,형용사,True,False,4,초급
친정,명사,True,False,2,고급
친척,명사,True,False,2,중급
친하다,형용사,True,False,3,중급
친해지다,동사,True,False,4,고급
칠,수사,True,False,1,초급
칠십,수사,True,False,2,초급
칠월,명사,True,False,2,초급
칠판,명사,True,False,2,초급
칠하다,동사,True,False,3,고급
침,명사,False,False,1,고급
침대,명사,True,False,2,초급
침묵,명사,True,False,2,고급
침실,명사,True,False,2,중급
침착하다,형용사,True,False,4,고급
칫솔,명사,True,False,2,초급
칭찬,명사,True,False,2,중급
칭찬하다,동사,True,False,4,고급
카드,명사,False,False,2,초급
카레,명사,False,False,2,중급
카메라,명사,False,False,3,초급
카운터,명사,False,False,3,중급
카페,명사,False,False,2,중급
칸,명사,False,False,1,고급
칼,명사,False,False,1,초급
칼국수,명사,False,False,3,고급
캄캄하다,형용사,False,False,4,고급
캐나다,고유 명사,False,False,3,초급
캐릭터,명사,False,False,3,고급
캠퍼스,명사,False,False,3,중급
캠페인,명사,False,False,3,고급
커다랗다,형용사,False,False,4,중급
커지다,동사,False,False,3,중급
커튼,명사,False,False,2,중급
커피,명사,False,False,2,초급
컨디션,명사,False,False,3,고급
컬러,명사,False,False,2,고급
컴퓨터,명사,False,False,3,초급
컵,명사,False,False,1,초급
케첩,명사,False,False,2,고급
켜다,동사,False,False,2,초급
켜지다,동사,False,False,3,중급
코,명사,False,False,1,초급
코끝,명사,False,False,2,고급
코끼리,명사,False,False,3,중급
코너,명사,False,False,2,중급
코드,명사,False,False,2,고급
코미디,명사,False,False,3,고급
코스,명사,False,False,2,고급
코스모스,명사,False,False,4,고급
코치,명사,False,False,2,고급
코트,명사,False,False,2,고급
코피,명사,False,False,2,중급
콘서트,명사,False,False,3,중급
콜라,명사,False,False,2,초급
콤플렉스,명사,False,False,4,중급
콩,명사,False,False,1,중급
콩나물,명사,False,False,3,중급
쾌감,명사,True,False,2,고급
쿠데타,명사,False,False,3,고급
크기,명사,False,False,2,중급
크다,동사,False,False,2,초급
크리스마스,명사,False,False,5,초급
크림,명사,False,False,2,고급
큰길,명사,False,False,2,중급
큰딸,명사,False,False,2,고급
큰소리,명사,False,False,3,중급
큰아들,명사,False,False,3,고급
큰아버지,명사,False,False,4,고급
큰어머니,명사,False,False,4,고급
큰일,명사,False,False,2,중급
큰절,명사,False,False,2,고급
클래식,명사,False,False,3,고급
클럽,명사,False,False,2,고급
키,명사,False,False,1,초급
키스,명사,False,False,2,고급
키우다,동사,False,False,3,중급
킬로,의존명사,False,False,2,중급
킬로그램,의존명사,False,False,4,중급
킬로미터,의존명사,False,False,4,중급
타고나다,동사,False,False,4,고급
타다,동사,False,False,2,고급
타다,동사,False,False,2,초급
타락,명사,True,False,2,고급
타오르다,동사,False,False,4,고급
타입,명사,False,False,2,고급
타자기,명사,True,False,3,고급
탁,부사,False,False,1,고급
탁구,명사,True,False,2,고급
탁월하다,형용사,True,False,4,고급
탁자,명사,True,False,2,고급
탄생,명사,True,False,2,고급
탄생하다,동사,True,False,4,고급
탈출하다,동사,True,False,4,고급
탑,명사,True,False,1,중급
탓,명사,False,False,1,고급
태권도,명사,True,False,3,초급
태도,명사,True,False,2,중급
태아,명사,True,False,2,고급
태양,명사,True,False,2,중급
태어나다,동사,False,False,4,초급
태우다,동사,False,False,3,중급
태풍,명사,True,False,2,중급
택시,명사,False,False,2,초급
택하다,동사,True,False,3,고급
탤런트,명사,False,False,3,중급
터,명사,False,False,1,고급
터,의존명사,False,False,1,중급
터널,명사,False,False,2,중급
터뜨리다,동사,False,False,4,중급
터미널,명사,False,False,3,중급
터지다,동사,False,False,3,고급
턱,명사,False,False,1,중급
턱,의존명사,False,False,1,고급
털,명사,False,False,1,중급
털다,동사,False,False,2,중급
텅,부사,False,False,1,고급
테니스,명사,False,False,3,초급
테러,명사,False,False,2,고급
테스트,명사,False,False,3,중급
테이블,명사,False,False,3,초급
테이프,명사,False,False,3,중급
텍스트,명사,False,False,3,고급
텔레비전,명사,False,False,4,초급
토끼,명사,False,False,2,중급
토대,명사,True,False,2,고급
토론,명사,True,False,2,중급
토론자,명사,True,False,3,고급
토론하다,동사,True,False,4,고급
토론회,명사,True,False,3,고급
토마토,명사,False,False,3,중급
토요일,명사,True,False,3,초급
토하다,동사,True,False,3,고급
톤,의존명사,False,False,1,중급
통,명사,True,False,1,중급
통계,명사,True,False,2,고급
통과,명사,True,False,2,고급
통과하다,동사,True,False,4,고급
통로,명사,True,False,2,고급
통신,명사,True,False,2,중급
통역,명사,True,False,2,고급
통일,명사,True,False,2,중급
통일하다,동사,True,False,4,고급
통장,명사,True,False,2,중급
통제,명사,True,False,2,고급
통증,명사,True,False,2,고급
통하다,동사,True,False,3,중급
통합,명사,True,False,2,고급
통화,명사,True,False,2,고급
퇴근,명사,True,False,2,중급
퇴근하다,동사,True,False,4,중급
퇴원,명사,True,False,2,고급
퇴원하다,동사,True,False,4,고급
퇴직금,명사,True,False,3,고급
투명하다,형용사,True,False,4,고급
투자,명사,True,False,2,고급
투표,명사,True,False,2,고급
튀기다,동사,False,False,3,고급
튀김,명사,False,False,2,고급
튀다,동사,False,False,2,고급
튀어나오다,동사,False,False,5,고급
트럭,명사,False,False,2,고급
트이다,동사,False,False,3,고급
특급,명사,True,False,2,고급
특별,명사,True,False,2,중급
특별하다,형용사,True,False,4,중급
특별히,부사,True,False,3,중급
특성,명사,True,False,2,고급
특수,명사,True,False,2,고급
특수성,명사,True,False,3,고급
특이하다,형용사,True,False,4,고급
특정하다,형용사,True,False,4,고급
특징,명사,True,False,2,중급
특히,부사,True,False,2,중급
튼튼하다,형용사,False,False,4,중급
튼튼히,부사,False,False,3,고급
틀,명사,False,False,1,고급
틀다,동사,False,False,2,중급
틀리다,동사,False,False,3,중급
틀림없다,형용사,False,False,4,중급
틀림없이,부사,False,False,4,고급
틈,명사,False,False,1,고급
티브이,명사,False,False,3,초급
티셔츠,명사,False,False,3,중급
팀,명사,False,False,1,초급
파,명사,False,False,1,중급
파괴하다,동사,True,False,4,고급
파다,동사,False,False,2,고급
파도,명사,True,False,2,중급
파란색,명사,True,False,3,초급
파랗다,형용사,False,False,3,중급
파리,고유 명사,False,False,2,중급
파악하다,동사,True,False,4,고급
파일,명사,False,False,2,중급
파출소,명사,True,False,3,고급
파티,명사,False,False,2,초급
판,명사,False,False,1,고급
판결,명사,True,False,2,고급
판단,명사,True,False,2,중급
판단하다,동사,True,False,4,고급
판매,명사,True,False,2,중급
판매되다,동사,True,False,4,고급
판매하다,동사,True,False,4,중급
판사,명사,True,False,2,고급
팔,명사,False,False,1,초급
팔다,동사,False,False,2,초급
팔리다,동사,False,False,3,중급
팔십,수사,True,False,2,초급
팔월,명사,True,False,2,초급
팝송,명사,False,False,2,고급
패션,명사,False,False,2,중급
팩,명사,False,False,1,중급
팩스,명사,False,False,2,고급
팩시밀리,명사,False,False,4,고급
팬,명사,False,False,1,중급
팬티,명사,False,False,2,중급
퍼센트,의존명사,False,False,3,초급
퍼지다,동사,False,False,3,고급
퍽,부사,False,False,1,고급
페인트,명사,False,False,3,고급
펴내다,동사,False,False,3,고급
펴다,동사,False,False,2,중급
편,의존명사,False,False,1,고급
편,의존명사,True,False,1,중급
편견,명사,True,False,2,고급
편리하다,형용사,True,False,4,중급
편안하다,형용사,True,False,4,중급
편의,명사,True,False,2,고급
편의점,명사,True,False,3,고급
편지,명사,True,False,2,초급
편하다,형용사,True,False,3,중급
편히,부사,True,False,2,중급
펼쳐지다,동사,False,False,4,중급
평,의존명사,True,False,1,고급
평가,명사,True,False,2,고급
평가되다,동사,True,False,4,고급
평가하다,동사,True,False,4,고급
평균,명사,True,False,2,고급
평범하다,형용사,True,False,4,중급
평상시,명사,True,False,3,고급
평생,명사,True,False,2,중급
평소,명사,True,False,2,중급
평양,고유 명사,True,False,2,고급
평일,명사,True,False,2,중급
평화,명사,True,False,2,중급
평화롭다,형용사,True,False,4,고급
폐지,명사,True,False,2,고급
포근하다,형용사,False,False,4,고급
포기하다,동사,True,False,4,중급
포도,명사,True,False,2,초급
포도주,명사,True,False,3,중급
포스터,명사,False,False,3,중급
포인트,명사,False,False,3,고급
포장,명사,True,False,2,중급
포장마차,명사,True,False,4,고급
포크,명사,False,False,2,고급
포함,명사,True,False,2,고급
포함되다,동사,True,False,4,중급
포함하다,동사,True,False,4,중급
폭,명사,True,False,1,중급
폭넓다,형용사,True,False,3,고급
폭력,명사,True,False,2,고급
표,명사,True,False,1,고급
표,명사,True,False,1,초급
표면,명사,True,False,2,고급
표시,명사,True,False,2,고급
표시하다,동사,True,False,4,중급
표시하다,동사,True,False,4,고급
표정,명사,True,False,2,중급
표준,명사,True,False,2,고급
표현,명사,True,False,2,중급
표현되다,동사,True,False,4,고급
표현하다,동사,True,False,4,중급
푸다,동사,False,False,2,고급
푸르다,형용사,False,False,3,중급
푹,부사,False,False,1,중급
풀,명사,False,False,1,중급
풀다,동사,False,False,2,중급
풀리다,동사,False,False,3,중급
풀어지다,동사,False,False,4,고급
품,명사,False,False,1,고급
품다,동사,False,False,2,고급
품목,명사,True,False,2,고급
품질,명사,True,False,2,고급
풍경,명사,True,False,2,중급
풍부하다,형용사,True,False,4,고급
풍속,명사,True,False,2,고급
풍습,명사,True,False,2,고급
프랑스,고유 명사,False,False,3,초급
프로,명사,False,False,2,중급
프로그램,명사,False,False,4,중급
프린터,명사,False,False,3,고급
